organ, anatomical structure, cell_type, x, y, z
VH_M_Skin,VH_M_skin,T-helper,-0.249467,-0.905844,0.0264698
VH_M_Skin,VH_M_skin,T-helper,0.201289,0.584061,0.031671
VH_M_Skin,VH_M_skin,T-helper,0.235353,-0.772742,-0.0911466
VH_M_Skin,VH_M_skin,T-helper,-0.381595,0.174655,0.0124238
VH_M_Skin,VH_M_skin,T-helper,-0.141599,-0.577551,-0.0163366
VH_M_Skin,VH_M_skin,T-helper,0.283566,0.198445,-0.0145769
VH_M_Skin,VH_M_skin,T-helper,-0.0626864,0.33892,-0.124852
VH_M_Skin,VH_M_skin,T-helper,-0.0313164,-0.160724,0.0281597
VH_M_Skin,VH_M_skin,T-helper,0.233327,-0.787316,-0.0681698
VH_M_Skin,VH_M_skin,T-helper,0.347356,0.24427,-0.0346356
VH_M_Skin,VH_M_skin,T-helper,0.0664279,0.739285,0.0158133
VH_M_Skin,VH_M_skin,T-helper,0.230513,-0.612923,-0.0820401
VH_M_Skin,VH_M_skin,T-helper,-0.0942617,0.469919,-0.145671
VH_M_Skin,VH_M_skin,T-helper,-0.189447,0.612117,0.00339989
VH_M_Skin,VH_M_skin,T-helper,-0.220769,0.421633,0.0443446
VH_M_Skin,VH_M_skin,T-helper,-0.0143713,-0.0448988,-0.0865558
VH_M_Skin,VH_M_skin,T-helper,-0.0309196,0.804956,0.096331
VH_M_Skin,VH_M_skin,T-helper,-0.184158,-0.87189,0.0129343
VH_M_Skin,VH_M_skin,T-helper,0.229868,0.312031,-0.0489569
VH_M_Skin,VH_M_skin,T-helper,0.118493,0.206822,0.112162
VH_M_Skin,VH_M_skin,T-helper,0.30998,0.326276,0.0013441
VH_M_Skin,VH_M_skin,T-helper,-0.13792,0.474836,-0.148957
VH_M_Skin,VH_M_skin,T-helper,-0.106859,0.189676,0.120534
VH_M_Skin,VH_M_skin,T-helper,0.22212,-0.185812,0.0552799
VH_M_Skin,VH_M_skin,T-helper,-0.170338,-0.835132,-0.0544274
VH_M_Skin,VH_M_skin,T-helper,-0.222565,-0.685054,-0.108461
VH_M_Skin,VH_M_skin,T-helper,0.282881,0.289476,0.0232937
VH_M_Skin,VH_M_skin,T-helper,0.187444,0.410833,-0.0667845
VH_M_Skin,VH_M_skin,T-helper,-0.0847315,0.401792,0.140986
VH_M_Skin,VH_M_skin,T-helper,0.221386,-0.242799,0.0461969
VH_M_Skin,VH_M_skin,T-helper,0.234957,-0.854331,-0.130507
VH_M_Skin,VH_M_skin,T-helper,-0.21671,-0.218075,-0.027143
VH_M_Skin,VH_M_skin,T-helper,0.185439,0.0210403,-0.0428833
VH_M_Skin,VH_M_skin,T-helper,-0.20161,-0.417364,-0.075364
VH_M_Skin,VH_M_skin,T-helper,-0.107038,0.19368,-0.0836267
VH_M_Skin,VH_M_skin,T-helper,0.422057,0.115167,-0.0204028
VH_M_Skin,VH_M_skin,T-helper,-0.014993,0.76317,0.120278
VH_M_Skin,VH_M_skin,T-helper,0.224258,-0.245551,0.0370356
VH_M_Skin,VH_M_skin,T-helper,-0.172878,0.352711,-0.0263994
VH_M_Skin,VH_M_skin,T-helper,0.235315,-0.858032,-0.129248
VH_M_Skin,VH_M_skin,T-helper,-0.228688,-0.571449,-0.039869
VH_M_Skin,VH_M_skin,T-helper,-0.119183,-0.161885,0.106794
VH_M_Skin,VH_M_skin,T-helper,0.220634,-0.177893,-0.042261
VH_M_Skin,VH_M_skin,T-helper,-0.0175228,-0.104052,0.00242379
VH_M_Skin,VH_M_skin,T-helper,-0.0934237,-0.496158,-0.0941576
VH_M_Skin,VH_M_skin,T-helper,0.104944,-0.202291,-0.0892307
VH_M_Skin,VH_M_skin,T-helper,-0.138118,-0.505094,-0.131918
VH_M_Skin,VH_M_skin,T-helper,0.243107,0.281648,-0.0469582
VH_M_Skin,VH_M_skin,T-helper,0.193015,0.0301054,0.0337838
VH_M_Skin,VH_M_skin,T-helper,0.182391,0.428833,-0.0391357
VH_M_Skin,VH_M_skin,T-helper,-0.0722153,0.276106,-0.108435
VH_M_Skin,VH_M_skin,T-helper,0.0494441,0.488525,0.118138
VH_M_Skin,VH_M_skin,T-helper,-0.223143,-0.162939,0.0395777
VH_M_Skin,VH_M_skin,T-helper,0.101193,-0.584029,-0.0633494
VH_M_Skin,VH_M_skin,T-helper,-0.150179,-0.710193,-0.103937
VH_M_Skin,VH_M_skin,T-helper,0.145051,0.335006,-0.0964526
VH_M_Skin,VH_M_skin,T-helper,-0.0052892,0.218928,0.153281
VH_M_Skin,VH_M_skin,T-helper,0.231831,-0.711664,-0.080229
VH_M_Skin,VH_M_skin,T-helper,0.249209,0.511946,-0.0271223
VH_M_Skin,VH_M_skin,T-helper,0.153816,-0.594185,-0.144426
VH_M_Skin,VH_M_skin,T-helper,-0.0584997,-0.282623,-0.0152698
VH_M_Skin,VH_M_skin,T-helper,0.202192,-0.285983,-0.0518648
VH_M_Skin,VH_M_skin,T-helper,-0.0242997,-0.0682035,0.0653849
VH_M_Skin,VH_M_skin,T-helper,-0.226651,-0.698098,-0.0579792
VH_M_Skin,VH_M_skin,T-helper,0.471577,0.0599303,0.00397303
VH_M_Skin,VH_M_skin,T-helper,-0.0913074,-0.571314,-0.084148
VH_M_Skin,VH_M_skin,T-helper,0.0496585,-0.0559624,-0.114572
VH_M_Skin,VH_M_skin,T-helper,0.178797,-0.586671,-0.144642
VH_M_Skin,VH_M_skin,T-helper,-0.0546723,0.487347,0.11941
VH_M_Skin,VH_M_skin,T-helper,0.0527842,0.226271,-0.104475
VH_M_Skin,VH_M_skin,T-helper,-0.176575,0.445634,-0.0548293
VH_M_Skin,VH_M_skin,T-helper,0.193408,-0.638224,-0.135739
VH_M_Skin,VH_M_skin,T-helper,0.222073,0.359105,-0.0745854
VH_M_Skin,VH_M_skin,T-helper,-0.428458,0.0411795,-0.00933311
VH_M_Skin,VH_M_skin,T-helper,-0.0396526,-0.1932,0.0236288
VH_M_Skin,VH_M_skin,T-helper,0.0911803,0.539138,0.0877516
VH_M_Skin,VH_M_skin,T-helper,0.181522,-0.403136,-0.0796187
VH_M_Skin,VH_M_skin,T-helper,-0.069957,0.157078,-0.105227
VH_M_Skin,VH_M_skin,T-helper,-0.0312718,0.908786,0.0148036
VH_M_Skin,VH_M_skin,T-helper,-0.0863359,0.408537,0.141005
VH_M_Skin,VH_M_skin,T-helper,-0.0250666,-0.151048,0.00543908
VH_M_Skin,VH_M_skin,T-helper,0.358316,0.181401,-0.0456545
VH_M_Skin,VH_M_skin,T-helper,0.219632,-0.519062,-0.0236645
VH_M_Skin,VH_M_skin,T-helper,0.324403,0.152165,-0.0202429
VH_M_Skin,VH_M_skin,T-helper,0.170978,0.419224,-0.0860416
VH_M_Skin,VH_M_skin,T-helper,0.108695,0.00735638,-0.14453
VH_M_Skin,VH_M_skin,T-helper,0.087355,0.131356,0.126306
VH_M_Skin,VH_M_skin,T-helper,-0.201523,-0.832403,-0.0200092
VH_M_Skin,VH_M_skin,T-helper,0.115067,0.0544746,-0.133435
VH_M_Skin,VH_M_skin,T-helper,-0.394471,0.163132,0.00292973
VH_M_Skin,VH_M_skin,T-helper,-0.07779,0.412238,0.143409
VH_M_Skin,VH_M_skin,T-helper,0.0460409,0.553995,-0.126762
VH_M_Skin,VH_M_skin,T-helper,-0.194912,-0.362198,-0.0465424
VH_M_Skin,VH_M_skin,T-helper,0.164006,0.362286,-0.0730795
VH_M_Skin,VH_M_skin,T-helper,0.114095,0.318151,0.117262
VH_M_Skin,VH_M_skin,T-helper,-0.17665,0.408866,0.0232617
VH_M_Skin,VH_M_skin,T-helper,0.155354,-0.508089,-0.13528
VH_M_Skin,VH_M_skin,T-helper,0.219336,-0.0594731,0.0179816
VH_M_Skin,VH_M_skin,T-helper,0.258815,0.458618,0.0127566
VH_M_Skin,VH_M_skin,T-helper,-0.0350431,0.036898,0.126642
VH_M_Skin,VH_M_skin,T-helper,-0.206653,0.563945,0.0395816
VH_M_Skin,VH_M_skin,T-helper,0.50545,0.0761829,0.0518189
VH_M_Skin,VH_M_skin,T-helper,-0.0804842,0.800409,0.0214938
VH_M_Skin,VH_M_skin,T-helper,0.230803,-0.641948,-0.0793831
VH_M_Skin,VH_M_skin,T-helper,-0.00572057,0.9076,0.0515732
VH_M_Skin,VH_M_skin,T-helper,0.489156,0.0782237,0.0306753
VH_M_Skin,VH_M_skin,T-helper,0.409803,0.137698,3.71226e-05
VH_M_Skin,VH_M_skin,T-helper,-0.217774,-0.886984,0.0729315
VH_M_Skin,VH_M_skin,T-helper,-0.204947,-0.000400326,0.036902
VH_M_Skin,VH_M_skin,T-helper,0.154146,0.162444,0.0586848
VH_M_Skin,VH_M_skin,T-helper,0.196576,-0.0230277,-0.0459108
VH_M_Skin,VH_M_skin,T-helper,-0.170852,0.32947,-0.0112266
VH_M_Skin,VH_M_skin,T-helper,0.211199,-0.900819,0.0630851
VH_M_Skin,VH_M_skin,T-helper,-0.0922815,-0.431504,-0.0671345
VH_M_Skin,VH_M_skin,T-helper,0.151533,-0.441929,0.0399516
VH_M_Skin,VH_M_skin,T-helper,-0.0778265,0.809616,0.0429597
VH_M_Skin,VH_M_skin,T-helper,0.250837,0.456922,-0.0734966
VH_M_Skin,VH_M_skin,T-helper,0.243033,-0.807489,-0.103666
VH_M_Skin,VH_M_skin,T-helper,0.298518,0.268834,-0.0647273
VH_M_Skin,VH_M_skin,T-helper,0.0548509,0.783923,0.0931563
VH_M_Skin,VH_M_skin,T-helper,0.157536,0.416153,-0.118359
VH_M_Skin,VH_M_skin,T-helper,-0.176488,0.43594,0.0349331
VH_M_Skin,VH_M_skin,T-helper,-0.0297348,-0.172866,0.000398781
VH_M_Skin,VH_M_skin,T-helper,-0.0427304,0.738217,0.0946047
VH_M_Skin,VH_M_skin,T-helper,-0.162426,0.121582,0.0559368
VH_M_Skin,VH_M_skin,T-helper,-0.0543831,0.782699,-0.0669968
VH_M_Skin,VH_M_skin,T-helper,-0.126185,-0.243358,0.0936005
VH_M_Skin,VH_M_skin,T-helper,0.142067,0.494996,0.0978919
VH_M_Skin,VH_M_skin,T-helper,-0.0837443,-0.359641,0.029392
VH_M_Skin,VH_M_skin,T-helper,-0.0731659,0.759785,0.0434746
VH_M_Skin,VH_M_skin,T-helper,0.0121249,0.912955,0.0276431
VH_M_Skin,VH_M_skin,T-helper,-0.201758,-0.8802,0.0524167
VH_M_Skin,VH_M_skin,T-helper,0.223702,-0.185445,0.0515279
VH_M_Skin,VH_M_skin,T-helper,-0.505449,0.0860391,0.0517271
VH_M_Skin,VH_M_skin,T-helper,0.316979,0.319671,-0.0182661
VH_M_Skin,VH_M_skin,T-helper,-0.206299,-0.60779,-0.12891
VH_M_Skin,VH_M_skin,T-helper,0.00259939,0.176717,-0.0988777
VH_M_Skin,VH_M_skin,T-helper,0.0521132,-0.233709,-0.027954
VH_M_Skin,VH_M_skin,T-helper,0.0685479,0.669897,-0.00707543
VH_M_Skin,VH_M_skin,T-helper,0.334744,0.223436,-0.0535971
VH_M_Skin,VH_M_skin,T-helper,0.0159504,0.621513,0.0544669
VH_M_Skin,VH_M_skin,T-helper,-0.086636,-0.264864,-0.0717335
VH_M_Skin,VH_M_skin,T-helper,0.161158,-0.815616,-0.123107
VH_M_Skin,VH_M_skin,T-helper,0.088868,0.218025,0.132977
VH_M_Skin,VH_M_skin,T-helper,0.202136,-0.288266,-0.0515668
VH_M_Skin,VH_M_skin,T-helper,-0.187563,-0.328905,-0.0537741
VH_M_Skin,VH_M_skin,T-helper,-0.227282,-0.520796,-0.0596328
VH_M_Skin,VH_M_skin,T-helper,0.490869,0.0277309,0.0076619
VH_M_Skin,VH_M_skin,T-helper,-0.145422,-0.334475,-0.0732745
VH_M_Skin,VH_M_skin,T-helper,0.430003,0.0152668,0.0219365
VH_M_Skin,VH_M_skin,T-helper,-0.211802,-0.553263,-0.011632
VH_M_Skin,VH_M_skin,T-helper,-0.0405488,0.377996,-0.130385
VH_M_Skin,VH_M_skin,T-helper,-0.220881,-0.496515,-0.0399258
VH_M_Skin,VH_M_skin,T-helper,0.0660175,0.00849257,-0.153719
VH_M_Skin,VH_M_skin,T-helper,0.176904,0.391207,0.0196451
VH_M_Skin,VH_M_skin,T-helper,-0.213229,-0.912727,0.0276755
VH_M_Skin,VH_M_skin,T-helper,-0.209166,-0.335347,-0.0144356
VH_M_Skin,VH_M_skin,T-helper,0.166742,-0.80397,-0.132883
VH_M_Skin,VH_M_skin,T-helper,0.449516,0.0356652,-0.00733858
VH_M_Skin,VH_M_skin,T-helper,-0.333512,0.288309,0.00343708
VH_M_Skin,VH_M_skin,T-helper,0.192406,-0.415798,0.0395356
VH_M_Skin,VH_M_skin,T-helper,0.167004,0.320064,-0.0187791
VH_M_Skin,VH_M_skin,T-helper,-0.1918,0.0252618,-0.00912183
VH_M_Skin,VH_M_skin,T-helper,0.182918,-0.891713,-0.139158
VH_M_Skin,VH_M_skin,T-helper,0.227243,-0.54716,-0.0372982
VH_M_Skin,VH_M_skin,T-helper,0.0442802,-0.215059,0.00850021
VH_M_Skin,VH_M_skin,T-helper,-0.0897674,0.190273,-0.0909766
VH_M_Skin,VH_M_skin,T-helper,0.150399,-0.656787,-0.0492506
VH_M_Skin,VH_M_skin,T-helper,-0.0115163,-0.0629457,-0.0250493
VH_M_Skin,VH_M_skin,T-helper,-0.37018,0.0931388,0.00862544
VH_M_Skin,VH_M_skin,T-helper,0.478685,0.0318704,0.00162208
VH_M_Skin,VH_M_skin,T-helper,-0.0737225,-0.251062,-0.0663499
VH_M_Skin,VH_M_skin,T-helper,0.172326,0.400054,0.0485673
VH_M_Skin,VH_M_skin,T-helper,-0.292127,0.395181,-0.0429174
VH_M_Skin,VH_M_skin,T-helper,-0.226976,-0.106559,0.0172628
VH_M_Skin,VH_M_skin,T-helper,0.108524,0.400608,0.131088
VH_M_Skin,VH_M_skin,T-helper,0.0968157,0.467972,-0.146135
VH_M_Skin,VH_M_skin,T-helper,0.197275,0.462549,-0.100407
VH_M_Skin,VH_M_skin,T-helper,0.142507,-0.681689,-0.115852
VH_M_Skin,VH_M_skin,T-helper,-0.162712,-0.605165,-0.0172191
VH_M_Skin,VH_M_skin,T-helper,0.0898914,0.789974,-0.0116459
VH_M_Skin,VH_M_skin,T-helper,0.16324,0.359437,-0.0727411
VH_M_Skin,VH_M_skin,T-helper,0.0987464,-0.417157,-0.0729694
VH_M_Skin,VH_M_skin,T-helper,-0.253831,0.426402,-0.0850264
VH_M_Skin,VH_M_skin,T-helper,0.0357151,0.709673,0.0903516
VH_M_Skin,VH_M_skin,T-helper,0.212691,-0.401883,-0.0432213
VH_M_Skin,VH_M_skin,T-helper,-0.056013,0.715917,0.0693237
VH_M_Skin,VH_M_skin,T-helper,0.0687979,0.667178,-0.069696
VH_M_Skin,VH_M_skin,T-helper,-0.213204,-0.118219,-0.0527011
VH_M_Skin,VH_M_skin,T-helper,0.0185233,-0.110437,0.0681516
VH_M_Skin,VH_M_skin,T-helper,0.189602,-0.892703,-0.0969679
VH_M_Skin,VH_M_skin,T-helper,-0.143965,0.142912,0.0830969
VH_M_Skin,VH_M_skin,T-helper,0.217683,-0.746132,-0.0479908
VH_M_Skin,VH_M_skin,T-helper,0.207017,-0.164655,0.0771918
VH_M_Skin,VH_M_skin,T-helper,0.243464,0.451426,0.0319563
VH_M_Skin,VH_M_skin,T-helper,-0.155521,-0.469199,0.0259915
VH_M_Skin,VH_M_skin,T-helper,0.183378,0.597158,-0.0879695
VH_M_Skin,VH_M_skin,T-helper,0.214788,-0.629047,-0.119093
VH_M_Skin,VH_M_skin,T-helper,0.0256282,-0.0783988,-0.0552524
VH_M_Skin,VH_M_skin,T-helper,0.221965,-0.254232,-0.00251397
VH_M_Skin,VH_M_skin,T-helper,0.232036,-0.741,-0.0778028
VH_M_Skin,VH_M_skin,T-helper,0.256962,-0.896215,-0.0524782
VH_M_Skin,VH_M_skin,T-helper,0.383548,0.087351,-0.021293
VH_M_Skin,VH_M_skin,T-helper,0.0105101,-0.063007,-0.00995616
VH_M_Skin,VH_M_skin,T-helper,0.027892,-0.0352881,-0.121463
VH_M_Skin,VH_M_skin,T-helper,0.129401,0.274005,0.0988389
VH_M_Skin,VH_M_skin,T-helper,0.249384,0.468253,0.0211442
VH_M_Skin,VH_M_skin,T-helper,-0.176244,0.438353,-0.0320406
VH_M_Skin,VH_M_skin,T-helper,0.114371,0.396385,-0.131911
VH_M_Skin,VH_M_skin,T-helper,-0.0973924,-0.586706,-0.109992
VH_M_Skin,VH_M_skin,T-helper,0.214743,-0.222362,-0.0460557
VH_M_Skin,VH_M_skin,T-helper,0.204813,-0.614901,-0.0192562
VH_M_Skin,VH_M_skin,T-helper,-0.175662,0.0124588,0.0793547
VH_M_Skin,VH_M_skin,T-helper,-0.162085,-0.783052,-0.113626
VH_M_Skin,VH_M_skin,T-helper,-0.227882,-0.611408,-0.0399386
VH_M_Skin,VH_M_skin,T-helper,-0.180957,-0.276799,0.0784791
VH_M_Skin,VH_M_skin,T-helper,0.163411,-0.706736,-0.129932
VH_M_Skin,VH_M_skin,T-helper,0.0412747,0.100475,0.143432
VH_M_Skin,VH_M_skin,T-helper,0.0810073,0.596724,-0.114077
VH_M_Skin,VH_M_skin,T-helper,0.371614,0.0784236,-0.00330056
VH_M_Skin,VH_M_skin,T-helper,0.0797186,0.571152,0.0705418
VH_M_Skin,VH_M_skin,T-helper,-0.194761,-0.314657,-0.0487469
VH_M_Skin,VH_M_skin,T-helper,0.149238,0.00531023,-0.112328
VH_M_Skin,VH_M_skin,T-helper,-0.24142,-0.823069,-0.0697113
VH_M_Skin,VH_M_skin,T-helper,0.147028,-0.301802,-0.0773144
VH_M_Skin,VH_M_skin,T-helper,0.0345162,0.408983,0.140698
VH_M_Skin,VH_M_skin,T-helper,-0.171422,0.101712,0.0380202
VH_M_Skin,VH_M_skin,T-helper,-0.175664,0.42501,-0.012987
VH_M_Skin,VH_M_skin,T-helper,-0.196966,-0.834773,-0.0209445
VH_M_Skin,VH_M_skin,T-helper,-0.222203,-0.493823,-0.0535108
VH_M_Skin,VH_M_skin,T-helper,0.133659,0.11958,0.0949435
VH_M_Skin,VH_M_skin,T-helper,0.0264367,0.611732,0.0567074
VH_M_Skin,VH_M_skin,T-helper,-0.240009,0.507498,0.0247118
VH_M_Skin,VH_M_skin,T-helper,-0.213684,-0.144163,-0.0501702
VH_M_Skin,VH_M_skin,T-helper,-0.189497,0.0440034,0.0347517
VH_M_Skin,VH_M_skin,T-helper,0.216265,-0.551362,-0.0158498
VH_M_Skin,VH_M_skin,T-helper,-0.104065,0.615895,0.0234471
VH_M_Skin,VH_M_skin,T-helper,0.20072,-0.626943,-0.131903
VH_M_Skin,VH_M_skin,T-helper,-0.210101,-0.676694,-0.0363896
VH_M_Skin,VH_M_skin,T-helper,0.0423939,0.0654527,0.133944
VH_M_Skin,VH_M_skin,T-helper,0.163591,0.145905,0.015706
VH_M_Skin,VH_M_skin,T-helper,-0.201116,-0.0379625,-0.0379061
VH_M_Skin,VH_M_skin,T-helper,0.235989,-0.91284,0.0174793
VH_M_Skin,VH_M_skin,T-helper,-0.222279,-0.205654,0.034126
VH_M_Skin,VH_M_skin,T-helper,0.045389,-0.206841,-0.0347017
VH_M_Skin,VH_M_skin,T-helper,-0.099307,-0.27852,0.0758876
VH_M_Skin,VH_M_skin,T-helper,0.0929834,-0.177101,0.094996
VH_M_Skin,VH_M_skin,T-helper,0.0899288,-0.562845,-0.0919021
VH_M_Skin,VH_M_skin,T-helper,0.0906863,0.112041,-0.120692
VH_M_Skin,VH_M_skin,T-helper,-0.22139,-0.759776,-0.0522265
VH_M_Skin,VH_M_skin,T-helper,-0.208158,0.604199,-0.0162935
VH_M_Skin,VH_M_skin,T-helper,0.0662278,0.318736,0.140485
VH_M_Skin,VH_M_skin,T-helper,-0.00641504,0.0151183,-0.126598
VH_M_Skin,VH_M_skin,T-helper,0.255132,0.4084,-0.0873569
VH_M_Skin,VH_M_skin,T-helper,-0.392911,0.034178,0.0144543
VH_M_Skin,VH_M_skin,T-helper,-0.265772,-0.904075,0.00471139
VH_M_Skin,VH_M_skin,T-helper,0.248593,0.254333,-0.00679209
VH_M_Skin,VH_M_skin,T-helper,-0.226818,-0.606503,-0.038312
VH_M_Skin,VH_M_skin,T-helper,-0.22327,-0.741795,-0.113419
VH_M_Skin,VH_M_skin,T-helper,-0.0247334,0.586144,0.0712404
VH_M_Skin,VH_M_skin,T-helper,-0.144873,0.242041,0.0743193
VH_M_Skin,VH_M_skin,T-helper,-0.111866,-0.342592,0.0691387
VH_M_Skin,VH_M_skin,T-helper,-0.226852,0.323273,-0.0528251
VH_M_Skin,VH_M_skin,T-helper,0.230106,-0.712946,-0.0676754
VH_M_Skin,VH_M_skin,T-helper,0.255686,-0.87779,-0.0739044
VH_M_Skin,VH_M_skin,T-helper,0.0557419,0.724941,-0.0495982
VH_M_Skin,VH_M_skin,T-helper,-0.0521192,0.170239,0.14832
VH_M_Skin,VH_M_skin,T-helper,0.151954,-0.50936,0.00666893
VH_M_Skin,VH_M_skin,T-helper,0.0992426,-0.0230287,-0.141131
VH_M_Skin,VH_M_skin,T-helper,-0.226096,0.516953,-0.0705808
VH_M_Skin,VH_M_skin,T-helper,0.0161748,0.817225,0.107982
VH_M_Skin,VH_M_skin,T-helper,0.028215,0.692954,0.0832293
VH_M_Skin,VH_M_skin,T-helper,-0.250711,0.465862,-0.0670748
VH_M_Skin,VH_M_skin,T-helper,-0.156799,0.0848296,-0.0489171
VH_M_Skin,VH_M_skin,T-helper,0.0727382,0.754972,0.0116811
VH_M_Skin,VH_M_skin,T-helper,-0.484437,-0.0379234,0.0437505
VH_M_Skin,VH_M_skin,T-helper,-0.188977,-0.900029,-0.0118429
VH_M_Skin,VH_M_skin,T-helper,0.0515813,0.858998,-0.0585653
VH_M_Skin,VH_M_skin,T-helper,-0.0574036,0.617515,-0.103279
VH_M_Skin,VH_M_skin,T-helper,-0.111057,-0.477636,-0.108879
VH_M_Skin,VH_M_skin,T-helper,-0.383958,0.101348,0.0184888
VH_M_Skin,VH_M_skin,T-helper,-0.0898612,0.43002,-0.137981
VH_M_Skin,VH_M_skin,T-helper,-0.00437331,0.491299,-0.131713
VH_M_Skin,VH_M_skin,T-helper,-0.121607,-0.48131,-0.117213
VH_M_Skin,VH_M_skin,T-helper,0.140307,0.00998633,-0.122157
VH_M_Skin,VH_M_skin,T-helper,-0.0277505,0.43663,-0.136807
VH_M_Skin,VH_M_skin,T-helper,-0.232784,-0.893296,-0.0904244
VH_M_Skin,VH_M_skin,T-helper,-0.0890548,-0.444976,-0.0626466
VH_M_Skin,VH_M_skin,T-helper,0.0277694,0.67757,0.0512247
VH_M_Skin,VH_M_skin,T-helper,-0.173976,-0.823442,-0.147197
VH_M_Skin,VH_M_skin,T-helper,0.0780095,-0.0757215,-0.105308
VH_M_Skin,VH_M_skin,T-helper,0.0365878,-0.00179815,-0.145705
VH_M_Skin,VH_M_skin,T-helper,0.0485207,0.621677,0.0432354
VH_M_Skin,VH_M_skin,T-helper,-0.287786,0.404027,-0.0197026
VH_M_Skin,VH_M_skin,T-helper,0.155239,0.3914,-0.112971
VH_M_Skin,VH_M_skin,T-helper,-0.204149,-0.714237,-0.0405686
VH_M_Skin,VH_M_skin,T-helper,-0.2569,0.261174,-0.0469983
VH_M_Skin,VH_M_skin,T-helper,-0.183776,-0.766945,-0.139956
VH_M_Skin,VH_M_skin,T-helper,0.0033474,0.517441,-0.128748
VH_M_Skin,VH_M_skin,T-helper,0.212681,-0.91296,0.0246509
VH_M_Skin,VH_M_skin,T-helper,0.0760169,0.670145,-0.0238666
VH_M_Skin,VH_M_skin,T-helper,0.14903,0.30213,-0.0674287
VH_M_Skin,VH_M_skin,T-helper,0.19732,-0.896603,0.0815439
VH_M_Skin,VH_M_skin,T-helper,-0.0768903,-0.182679,0.0805961
VH_M_Skin,VH_M_skin,T-helper,-0.014037,0.880403,-0.0694363
VH_M_Skin,VH_M_skin,T-helper,0.183706,0.434835,-0.0161957
VH_M_Skin,VH_M_skin,T-helper,-0.075726,0.484002,-0.141063
VH_M_Skin,VH_M_skin,T-helper,0.162059,-0.745583,-0.0864765
VH_M_Skin,VH_M_skin,T-helper,-0.153859,-0.297054,-0.0773617
VH_M_Skin,VH_M_skin,T-helper,0.165217,-0.72355,-0.0663271
VH_M_Skin,VH_M_skin,T-helper,-0.180951,0.590279,-0.0949069
VH_M_Skin,VH_M_skin,T-helper,0.117337,-0.037783,0.102687
VH_M_Skin,VH_M_skin,T-helper,-0.0218053,0.0395894,-0.141012
VH_M_Skin,VH_M_skin,T-helper,0.244056,0.295957,-0.0572258
VH_M_Skin,VH_M_skin,T-helper,0.171474,0.340443,-0.022988
VH_M_Skin,VH_M_skin,T-helper,0.13361,-0.414664,0.0494577
VH_M_Skin,VH_M_skin,T-helper,0.210478,-0.292279,-0.0371797
VH_M_Skin,VH_M_skin,T-helper,-0.173836,0.42805,0.0446114
VH_M_Skin,VH_M_skin,T-helper,-0.0209218,-0.110176,-0.0353674
VH_M_Skin,VH_M_skin,T-helper,0.0625843,0.368529,0.14219
VH_M_Skin,VH_M_skin,T-helper,0.000532542,-0.0477105,0.108324
VH_M_Skin,VH_M_skin,T-helper,0.0624145,0.155313,0.14367
VH_M_Skin,VH_M_skin,T-helper,0.0748969,0.803355,-0.0281802
VH_M_Skin,VH_M_skin,T-helper,-0.20981,-0.547427,-0.121095
VH_M_Skin,VH_M_skin,T-helper,0.10148,0.157993,0.120373
VH_M_Skin,VH_M_skin,T-helper,-0.329077,0.172519,-0.0433315
VH_M_Skin,VH_M_skin,T-helper,0.033003,-0.163475,0.0261469
VH_M_Skin,VH_M_skin,T-helper,-0.143001,0.137882,-0.0519334
VH_M_Skin,VH_M_skin,T-helper,0.209024,-0.319865,-0.0330401
VH_M_Skin,VH_M_skin,T-helper,-0.297319,0.326565,0.021788
VH_M_Skin,VH_M_skin,T-helper,0.0637686,-0.216482,-0.0627404
VH_M_Skin,VH_M_skin,T-helper,0.0984534,0.117322,-0.112825
VH_M_Skin,VH_M_skin,T-helper,0.213555,0.581187,0.0232954
VH_M_Skin,VH_M_skin,T-helper,-0.191627,-0.817215,-0.0352016
VH_M_Skin,VH_M_skin,T-helper,0.203318,-0.822982,-0.0273304
VH_M_Skin,VH_M_skin,T-helper,0.000676384,0.745439,-0.08215
VH_M_Skin,VH_M_skin,T-helper,-0.206111,-0.852245,-0.156366
VH_M_Skin,VH_M_skin,T-helper,-0.00399316,-0.0284138,0.110128
VH_M_Skin,VH_M_skin,T-helper,-0.166786,-0.277987,-0.0771401
VH_M_Skin,VH_M_skin,T-helper,-0.0997988,-0.183806,0.0953869
VH_M_Skin,VH_M_skin,T-helper,0.105918,-0.226141,-0.085199
VH_M_Skin,VH_M_skin,T-helper,-0.168893,-0.259346,-0.0803659
VH_M_Skin,VH_M_skin,T-helper,0.23745,-0.820184,-0.0569725
VH_M_Skin,VH_M_skin,T-helper,0.224756,-0.531694,-0.0348933
VH_M_Skin,VH_M_skin,T-helper,-0.0463597,0.893992,-0.0318315
VH_M_Skin,VH_M_skin,T-helper,0.229904,-0.719126,-0.0935661
VH_M_Skin,VH_M_skin,T-helper,0.283685,0.409302,-0.0594815
VH_M_Skin,VH_M_skin,T-helper,0.0306888,0.123759,0.14761
VH_M_Skin,VH_M_skin,T-helper,0.069175,-0.217099,0.0680497
VH_M_Skin,VH_M_skin,T-helper,0.160139,0.309556,-0.0397135
VH_M_Skin,VH_M_skin,T-helper,-0.353678,0.119549,0.00233453
VH_M_Skin,VH_M_skin,T-helper,-0.038588,-0.0634326,0.0672322
