,dataset,folder,cell_type
25,b9b4cf27-9c22-410d-8bd8-5d43e379485b.csv,Intestine_CxG_Portal,progenitor cell
25,b9b4cf27-9c22-410d-8bd8-5d43e379485b.csv,Intestine_CxG_Portal,intestine goblet cell
26,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Intestine_CxG_Portal,mesothelial cell
26,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Intestine_CxG_Portal,chromaffin cell
26,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Intestine_CxG_Portal,erythroblast
26,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Intestine_CxG_Portal,endothelial cell of lymphatic vessel
26,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Intestine_CxG_Portal,endothelial cell of vascular tree
26,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Intestine_CxG_Portal,smooth muscle cell
26,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Intestine_CxG_Portal,glial cell
26,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Intestine_CxG_Portal,stromal cell
26,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Intestine_CxG_Portal,neuron
26,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Intestine_CxG_Portal,myeloid cell
26,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Intestine_CxG_Portal,innate lymphoid cell
26,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Intestine_CxG_Portal,intestinal epithelial cell
27,2d66790a-6621-4a49-8f0d-4002db5cc98d.csv,Intestine_CxG_Portal,mesothelial cell
27,2d66790a-6621-4a49-8f0d-4002db5cc98d.csv,Intestine_CxG_Portal,motor neuron
27,2d66790a-6621-4a49-8f0d-4002db5cc98d.csv,Intestine_CxG_Portal,glial cell
27,2d66790a-6621-4a49-8f0d-4002db5cc98d.csv,Intestine_CxG_Portal,secretory cell
27,2d66790a-6621-4a49-8f0d-4002db5cc98d.csv,Intestine_CxG_Portal,pericyte cell
27,2d66790a-6621-4a49-8f0d-4002db5cc98d.csv,Intestine_CxG_Portal,leukocyte
27,2d66790a-6621-4a49-8f0d-4002db5cc98d.csv,Intestine_CxG_Portal,neural cell
28,abd889c6-f60a-4fbd-924e-ee1e9dcf909b.csv,Intestine_CxG_Portal,interneuron
28,abd889c6-f60a-4fbd-924e-ee1e9dcf909b.csv,Intestine_CxG_Portal,neuroendocrine cell
28,abd889c6-f60a-4fbd-924e-ee1e9dcf909b.csv,Intestine_CxG_Portal,macrophage
28,abd889c6-f60a-4fbd-924e-ee1e9dcf909b.csv,Intestine_CxG_Portal,monocyte
28,abd889c6-f60a-4fbd-924e-ee1e9dcf909b.csv,Intestine_CxG_Portal,gut absorptive cell
28,abd889c6-f60a-4fbd-924e-ee1e9dcf909b.csv,Intestine_CxG_Portal,leukocyte
28,abd889c6-f60a-4fbd-924e-ee1e9dcf909b.csv,Intestine_CxG_Portal,precursor B cell
28,abd889c6-f60a-4fbd-924e-ee1e9dcf909b.csv,Intestine_CxG_Portal,transit amplifying cell of colon
28,abd889c6-f60a-4fbd-924e-ee1e9dcf909b.csv,Intestine_CxG_Portal,transit amplifying cell of small intestine
29,aa0b5adb-957d-4f15-ab83-2c5cc2843f77.csv,Intestine_CxG_Portal,interneuron
29,aa0b5adb-957d-4f15-ab83-2c5cc2843f77.csv,Intestine_CxG_Portal,secretory cell
29,aa0b5adb-957d-4f15-ab83-2c5cc2843f77.csv,Intestine_CxG_Portal,neuroendocrine cell
29,aa0b5adb-957d-4f15-ab83-2c5cc2843f77.csv,Intestine_CxG_Portal,macrophage
29,aa0b5adb-957d-4f15-ab83-2c5cc2843f77.csv,Intestine_CxG_Portal,leukocyte
29,aa0b5adb-957d-4f15-ab83-2c5cc2843f77.csv,Intestine_CxG_Portal,inhibitory motor neuron
29,aa0b5adb-957d-4f15-ab83-2c5cc2843f77.csv,Intestine_CxG_Portal,transit amplifying cell of colon
29,aa0b5adb-957d-4f15-ab83-2c5cc2843f77.csv,Intestine_CxG_Portal,transit amplifying cell of small intestine
29,aa0b5adb-957d-4f15-ab83-2c5cc2843f77.csv,Intestine_CxG_Portal,intestine goblet cell
30,774de9c6-9752-4e39-89a9-2a88c869d52a.csv,Intestine_CxG_Portal,interneuron
30,774de9c6-9752-4e39-89a9-2a88c869d52a.csv,Intestine_CxG_Portal,monocyte
30,774de9c6-9752-4e39-89a9-2a88c869d52a.csv,Intestine_CxG_Portal,leukocyte
30,774de9c6-9752-4e39-89a9-2a88c869d52a.csv,Intestine_CxG_Portal,precursor B cell
30,774de9c6-9752-4e39-89a9-2a88c869d52a.csv,Intestine_CxG_Portal,group 3 innate lymphoid cell
30,774de9c6-9752-4e39-89a9-2a88c869d52a.csv,Intestine_CxG_Portal,neural cell
30,774de9c6-9752-4e39-89a9-2a88c869d52a.csv,Intestine_CxG_Portal,intestinal crypt stem cell of large intestine
31,9d5df009-eb76-43a3-b6cd-22017cc53700.csv,Intestine_CxG_Portal,mesothelial cell
32,53d208b0-2cfd-4366-9866-c3c6114081bc.csv,Anterior_Part_Of_Tongue_CxG_Portal,fibroblast
32,53d208b0-2cfd-4366-9866-c3c6114081bc.csv,Anterior_Part_Of_Tongue_CxG_Portal,keratinocyte
32,53d208b0-2cfd-4366-9866-c3c6114081bc.csv,Anterior_Part_Of_Tongue_CxG_Portal,pericyte cell
32,53d208b0-2cfd-4366-9866-c3c6114081bc.csv,Anterior_Part_Of_Tongue_CxG_Portal,endothelial cell of lymphatic vessel
32,53d208b0-2cfd-4366-9866-c3c6114081bc.csv,Anterior_Part_Of_Tongue_CxG_Portal,capillary endothelial cell
32,53d208b0-2cfd-4366-9866-c3c6114081bc.csv,Anterior_Part_Of_Tongue_CxG_Portal,vein endothelial cell
32,53d208b0-2cfd-4366-9866-c3c6114081bc.csv,Anterior_Part_Of_Tongue_CxG_Portal,tongue muscle cell
32,53d208b0-2cfd-4366-9866-c3c6114081bc.csv,Anterior_Part_Of_Tongue_CxG_Portal,endothelial cell of artery
32,53d208b0-2cfd-4366-9866-c3c6114081bc.csv,Anterior_Part_Of_Tongue_CxG_Portal,Schwann cell
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Afferent / Efferent Arteriole Endothelial
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Connecting Tubule
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Connecting Tubule Principal
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Cortical Collecting Duct Intercalated Type A
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Cortical Vascular Smooth Muscle / Pericyte
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Distal Convoluted Tubule Type 1
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Distal Convoluted Tubule Type 2
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Fibroblast
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Glomerular Capillary Endothelial
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Inner Medullary Collecting Duct
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Intercalated Type B
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Lymphatic Endothelial
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Macula Densa
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Mesangial
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Monocyte
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Monocyte-derived
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Natural Killer / Natural Killer T
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Neutrophil
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Outer Medullary Collecting Duct Principal
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Parietal Epithelial
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Plasma
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Plasmacytoid Dendritic
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Schwann / Neural
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,T
33,HBM399.TFTQ.282.csv,Kidney_Blue_Lake,Tissue-resident Macrophage
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Afferent / Efferent Arteriole Endothelial
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Classical Dendritic
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Connecting Tubule
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Connecting Tubule Intercalated Type A
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Connecting Tubule Principal
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Cortical Collecting Duct Intercalated Type A
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Cortical Collecting Duct Principal
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Cortical Thick Ascending Limb
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Cycling Mononuclear Phagocyte
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Descending Thin Limb Type 1
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Descending Thin Limb Type 2
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Intercalated Type B
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Lymphatic Endothelial
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Monocyte
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Natural Killer / Natural Killer T
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Neutrophil
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Outer Medullary Collecting Duct Intercalated Type A
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Outer Medullary Collecting Duct Principal
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Papillary Tip Epithelial
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Peritubular Capilary Endothelial
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Plasma
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Podocyte
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Proximal Tubule Epithelial Segment 1
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Renin-positive Juxtaglomerular Granular
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Schwann / Neural
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,T
34,HBM382.HNKL.447.csv,Kidney_Blue_Lake,Vascular Smooth Muscle / Pericyte
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Afferent / Efferent Arteriole Endothelial
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Ascending Thin Limb
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,B
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Connecting Tubule
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Connecting Tubule Intercalated Type A
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Connecting Tubule Principal
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Cortical Collecting Duct Intercalated Type A
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Cortical Collecting Duct Principal
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Cortical Vascular Smooth Muscle / Pericyte
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Cycling Mononuclear Phagocyte
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Distal Convoluted Tubule Type 1
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Glomerular Capillary Endothelial
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Inner Medullary Collecting Duct
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Lymphatic Endothelial
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Macula Densa
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Mast
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Monocyte
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Monocyte-derived
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Neutrophil
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Plasma
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Proximal Tubule Epithelial Segment 1
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,Schwann / Neural
35,HBM797.PDPS.368.csv,Kidney_Blue_Lake,T
36,ASCT+B.csv,Kidney_Blue_Lake,Inner Medullary Collecting Duct Cell
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,B
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Connecting Tubule
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Connecting Tubule Principal
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Cortical Collecting Duct Intercalated Type A
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Cortical Collecting Duct Principal
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Cortical Thick Ascending Limb
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Cortical Vascular Smooth Muscle / Pericyte
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Cycling Mononuclear Phagocyte
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Descending Thin Limb Type 1
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Descending Thin Limb Type 2
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Fibroblast
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Glomerular Capillary Endothelial
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Lymphatic Endothelial
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Mast
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Monocyte
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Monocyte-derived
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Natural Killer / Natural Killer T
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Neutrophil
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Outer Medullary Collecting Duct Principal
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Parietal Epithelial
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Peritubular Capilary Endothelial
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Plasma
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Proximal Tubule Epithelial Segment 1
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,Proximal Tubule Epithelial Segment 3
37,HBM839.TQNM.958.csv,Kidney_Blue_Lake,T
38,18-142.csv,Kidney_Blue_Lake,Afferent / Efferent Arteriole Endothelial
38,18-142.csv,Kidney_Blue_Lake,Ascending Vasa Recta Endothelial
38,18-142.csv,Kidney_Blue_Lake,B
38,18-142.csv,Kidney_Blue_Lake,Classical Dendritic
38,18-142.csv,Kidney_Blue_Lake,Connecting Tubule Intercalated Type A
38,18-142.csv,Kidney_Blue_Lake,Cycling Mononuclear Phagocyte
38,18-142.csv,Kidney_Blue_Lake,Descending Thin Limb Type 1
38,18-142.csv,Kidney_Blue_Lake,Descending Thin Limb Type 2
38,18-142.csv,Kidney_Blue_Lake,Descending Vasa Recta Endothelial
38,18-142.csv,Kidney_Blue_Lake,Distal Convoluted Tubule Type 2
38,18-142.csv,Kidney_Blue_Lake,Lymphatic Endothelial
38,18-142.csv,Kidney_Blue_Lake,Macula Densa
38,18-142.csv,Kidney_Blue_Lake,Mast
38,18-142.csv,Kidney_Blue_Lake,Medullary Fibroblast
38,18-142.csv,Kidney_Blue_Lake,Medullary Thick Ascending Limb
38,18-142.csv,Kidney_Blue_Lake,Mesangial
38,18-142.csv,Kidney_Blue_Lake,Monocyte
38,18-142.csv,Kidney_Blue_Lake,Natural Killer / Natural Killer T
38,18-142.csv,Kidney_Blue_Lake,Neutrophil
38,18-142.csv,Kidney_Blue_Lake,Outer Medullary Collecting Duct Intercalated Type A
38,18-142.csv,Kidney_Blue_Lake,Outer Medullary Collecting Duct Principal
38,18-142.csv,Kidney_Blue_Lake,Plasma
38,18-142.csv,Kidney_Blue_Lake,Renin-positive Juxtaglomerular Granular
38,18-142.csv,Kidney_Blue_Lake,Schwann / Neural
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Afferent / Efferent Arteriole Endothelial
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Ascending Thin Limb
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Ascending Vasa Recta Endothelial
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Classical Dendritic
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Connecting Tubule Intercalated Type A
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Cortical Vascular Smooth Muscle / Pericyte
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Cycling Mononuclear Phagocyte
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Descending Thin Limb Type 1
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Descending Thin Limb Type 2
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Descending Vasa Recta Endothelial
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Distal Convoluted Tubule Type 2
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Lymphatic Endothelial
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Mast
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Medullary Thick Ascending Limb
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Mesangial
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Monocyte
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Natural Killer / Natural Killer T
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Neutrophil
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Outer Medullary Collecting Duct Intercalated Type A
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Papillary Tip Epithelial
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Parietal Epithelial
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Plasma
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Plasmacytoid Dendritic
39,HBM773.WCXC.264.csv,Kidney_Blue_Lake,Vascular Smooth Muscle / Pericyte
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Afferent / Efferent Arteriole Endothelial
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Ascending Thin Limb
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Ascending Vasa Recta Endothelial
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,B
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Classical Dendritic
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Connecting Tubule Intercalated Type A
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Cycling Mononuclear Phagocyte
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Descending Thin Limb Type 1
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Descending Thin Limb Type 2
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Descending Vasa Recta Endothelial
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Distal Convoluted Tubule Type 2
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Inner Medullary Collecting Duct
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Lymphatic Endothelial
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Mast
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Medullary Fibroblast
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Medullary Thick Ascending Limb
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Mesangial
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Monocyte
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Natural Killer / Natural Killer T
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Neutrophil
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Outer Medullary Collecting Duct Intercalated Type A
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Outer Medullary Collecting Duct Principal
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Parietal Epithelial
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Plasma
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Plasmacytoid Dendritic
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Renin-positive Juxtaglomerular Granular
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Schwann / Neural
40,HBM264.RWRW.668.csv,Kidney_Blue_Lake,Vascular Smooth Muscle / Pericyte
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Afferent / Efferent Arteriole Endothelial
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Classical Dendritic
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Connecting Tubule Intercalated Type A
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Cortical Vascular Smooth Muscle / Pericyte
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Cycling Mononuclear Phagocyte
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Descending Thin Limb Type 1
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Descending Vasa Recta Endothelial
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Lymphatic Endothelial
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Mast
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Mesangial
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Monocyte
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Natural Killer / Natural Killer T
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Neutrophil
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Outer Medullary Collecting Duct Intercalated Type A
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Plasma
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Renin-positive Juxtaglomerular Granular
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Schwann / Neural
41,HBM665.PTMR.889.csv,Kidney_Blue_Lake,Vascular Smooth Muscle / Pericyte
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,Afferent / Efferent Arteriole Endothelial
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,B
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,Classical Dendritic
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,Connecting Tubule Intercalated Type A
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,Descending Thin Limb Type 1
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,Descending Thin Limb Type 2
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,Descending Vasa Recta Endothelial
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,Lymphatic Endothelial
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,Mast
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,Medullary Thick Ascending Limb
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,Mesangial
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,Monocyte
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,Natural Killer / Natural Killer T
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,Neutrophil
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,Plasma
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,Schwann / Neural
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,Tissue-resident Macrophage
42,HBM358.KDDT.729.csv,Kidney_Blue_Lake,Vascular Smooth Muscle / Pericyte
43,KPMP CellxGene.csv,Kidney_Blue_Lake,Neural
43,KPMP CellxGene.csv,Kidney_Blue_Lake,Parietal Epithelial
43,KPMP CellxGene.csv,Kidney_Blue_Lake,Papillary Tip Epithelial
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Afferent / Efferent Arteriole Endothelial
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,B
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Connecting Tubule Intercalated Type A
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Cortical Vascular Smooth Muscle / Pericyte
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Descending Vasa Recta Endothelial
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Lymphatic Endothelial
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Macula Densa
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Mast
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Medullary Thick Ascending Limb
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Mesangial
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Monocyte
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Monocyte-derived
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Natural Killer / Natural Killer T
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Neutrophil
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Outer Medullary Collecting Duct Intercalated Type A
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Plasma
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Plasmacytoid Dendritic
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Renin-positive Juxtaglomerular Granular
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Schwann / Neural
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,T
44,HBM992.XNZH.647.csv,Kidney_Blue_Lake,Vascular Smooth Muscle / Pericyte
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,Afferent / Efferent Arteriole Endothelial
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,Ascending Vasa Recta Endothelial
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,Connecting Tubule Intercalated Type A
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,Cortical Vascular Smooth Muscle / Pericyte
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,Descending Vasa Recta Endothelial
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,Distal Convoluted Tubule Type 2
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,Fibroblast
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,Glomerular Capillary Endothelial
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,Macula Densa
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,Medullary Thick Ascending Limb
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,Monocyte
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,Monocyte-derived
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,Natural Killer / Natural Killer T
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,Outer Medullary Collecting Duct Principal
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,Podocyte
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,T
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,Tissue-resident Macrophage
45,HBM892.MXFF.848.csv,Kidney_Blue_Lake,Vascular Smooth Muscle / Pericyte
46,HBM224.GLDC.549.csv,Kidney_Blue_Lake,Afferent / Efferent Arteriole Endothelial
46,HBM224.GLDC.549.csv,Kidney_Blue_Lake,B
46,HBM224.GLDC.549.csv,Kidney_Blue_Lake,Classical Dendritic
46,HBM224.GLDC.549.csv,Kidney_Blue_Lake,Connecting Tubule
